2.828427124746190202e+01,2.779370432310166095e+01,2.731226830565341501e+01,2.684045454160566280e+01,2.637877935007607277e+01,2.592778432492834639e+01,2.548803640926464098e+01,2.506012769321018396e+01,2.464467488119898064e+01,2.424231837098093933e+01,2.385372088375312671e+01,2.347956558371555502e+01,2.312055362658948354e+01,2.277740108089594884e+01,2.245083517377471694e+01,2.214158982548453025e+01,2.185040045399626152e+01,2.157799805357299761e+01,2.132510257888575822e+01,2.109241569853960385e+01,2.088061301782110135e+01,2.069033590834136405e+01,2.052218311973655673e+01,2.037670238286852964e+01,2.025438224187546155e+01,2.015564437074637283e+01,2.008083663595717994e+01,2.003022715797302311e+01,2.000399960007997890e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01
2.779370432310166095e+01,2.729432175380073389e+01,2.680391762410860679e+01,2.632299375071156433e+01,2.585207922005500691e+01,2.539173093745284504e+01,2.494253395306900245e+01,2.450510150968569079e+01,2.408007475071454095e+01,2.366812202098003226e+01,2.326993768792688400e+01,2.288624040772096535e+01,2.251777076000197653e+01,2.216528817768900694e+01,2.182956710519015431e+01,2.151139233057683953e+01,2.121155345560527294e+01,2.093083849252102979e+01,2.067002660859438734e+01,2.042988007796423489e+01,2.021113554454573347e+01,2.001449474755733249e+01,1.984061490982575293e+01,1.969009903479411250e+01,1.956348639685677426e+01,1.946124353683494590e+01,1.938375608596022559e+01,1.933132173442881907e+01,1.930414463269481473e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01
2.731226830565341501e+01,2.680391762410860679e+01,2.630437226013956931e+01,2.581414341015405611e+01,2.533377192602791084e+01,2.486382914999216354e+01,2.440491753725056157e+01,2.395767100533772620e+01,2.352275494069519013e+01,2.310086578464105855e+01,2.269273011340856883e+01,2.229910312097775815e+01,2.192076640995930248e+01,2.155852499592678484e+01,2.121320343559642652e+01,2.088564100045770644e+01,2.057668583615933144e+01,2.028718807523605605e+01,2.001799190728181088e+01,1.976992665641428104e+01,1.954379696988279846e+01,1.934037228183573731e+01,1.916037577919598434e+01,1.900447315765422829e+01,1.887326150934173086e+01,1.876725872363888925e+01,1.868689380287692714e+01,1.863249849054066232e+01,1.860430057809215398e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01,1.860000000000000142e+01
2.684045454160566280e+01,2.632299375071156433e+01,2.581414341015405611e+01,2.531442276647840117e+01,2.482438317461281940e+01,2.434460925954655863e+01,2.387571988443489701e+01,2.341836885865452444e+01,2.297324530840168322e+01,2.254107362128077341e+01,2.212261286557263773e+01,2.171865557533430646e+01,2.133002578526336634e+01,2.095757619573408448e+01,2.060218435020908245e+01,2.026474771616957327e+01,1.994617757867406382e+01,1.964739168439414030e+01,1.936930561481231550e+01,1.911282292075139821e+01,1.887882411592416787e+01,1.866815470259447096e+01,1.848161248376342414e+01,1.831993449769949223e+01,1.818378398463861956e+01,1.807373785358192109e+01,1.799027515075853501e+01,1.793376703316957688e+01,1.790446871593793077e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01,1.789999999999999858e+01
2.637877935007607277e+01,2.585207922005500691e+01,2.533377192602791084e+01,2.482438317461281940e+01,2.432447327281723304e+01,2.383463865889306632e+01,2.335551326774901071e+01,2.288776965979866063e+01,2.243211982849592445e+01,2.198931558734832237e+01,2.156014842249468444e+01,2.114544868287263313e+01,2.074608396782390329e+01,2.036295656332842086e+01,1.999699977496624470e+01,1.964917301058749288e+01,1.932045548117331535e+01,1.901183841715471701e+01,1.872431574183686820e+01,1.845887320504694173e+01,1.821647605877711840e+01,1.799805545052020506e+01,1.780449381476485726e+01,1.763660965151749238e+01,1.749514218290322987e+01,1.738073646310765596e+01,1.729392957080604987e+01,1.723513852569801585e+01,1.720465053408525335e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01,1.719999999999999929e+01
2.592778432492834639e+01,2.539173093745284504e+01,2.486382914999216354e+01,2.434460925954655863e+01,2.383463865889306632e+01,2.333452377915606846e+01,2.284491190615538159e+01,2.236649279614486119e+01,2.189999999999999858e+01,2.144621178670023198e+01,2.100595153760000500e+01,2.058008746337099737e+01,2.016953147695801363e+01,1.977523704029865570e+01,1.939819579239265224e+01,1.903943276465977164e+01,1.869999999999999929e+01,1.838096841844846807e+01,1.808341781854304031e+01,1.780842497246738532e+01,1.755704986607943852e+01,1.733032025093593020e+01,1.712921480979207089e+01,1.695464538113375141e+01,1.680743882928032562e+01,1.668831926827863654e+01,1.659789143234766584e+01,1.653662601621019945e+01,1.650484777269999626e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01,1.650000000000000000e+01
2.548803640926464098e+01,2.494253395306900245e+01,2.440491753725056157e+01,2.387571988443489701e+01,2.335551326774901071e+01,2.284491190615538159e+01,2.234457428549490388e+01,2.185520532962342344e+01,2.137755832643194864e+01,2.091243649123650172e+01,2.046069402537460391e+01,2.002323650162480817e+01,1.960102038160258786e+01,1.919505144562004162e+01,1.880638189551621409e+01,1.843610587949635260e+01,1.808535318980528217e+01,1.775528090456470665e+01,1.744706279005151117e+01,1.716187635429180247e+01,1.690088755065839621e+01,1.666523327169469937e+01,1.645600194457936993e+01,1.627421273057471041e+01,1.612079402510931203e+01,1.599656213065794930e+01,1.590220110550737687e+01,1.583824485225556877e+01,1.580506248010427939e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01,1.580000000000000071e+01
2.506012769321018396e+01,2.450510150968569079e+01,2.395767100533772620e+01,2.341836885865452444e+01,2.288776965979866063e+01,2.236649279614486119e+01,2.185520532962342344e+01,2.135462479183373574e+01,2.086552180032888870e+01,2.038872237291979062e+01,1.992510978639766606e+01,1.947562579225633073e+01,1.904127096598333679e+01,1.862310393033341782e+01,1.822223915988372767e+01,1.783984304863694703e+01,1.747712791050062719e+01,1.713534359153618070e+01,1.681576641131768568e+01,1.651968522702536646e+01,1.624838453508532865e+01,1.600312469488381240e+01,1.578511957509350161e+01,1.559551217498162323e+01,1.543534904043313283e+01,1.530555454728772879e+01,1.520690632574555146e+01,1.514001321003386913e+01,1.510529708413575101e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01,1.510000000000000142e+01
2.464467488119898064e+01,2.408007475071454095e+01,2.352275494069519013e+01,2.297324530840168322e+01,2.243211982849592445e+01,2.189999999999999858e+01,2.137755832643194864e+01,2.086552180032888870e+01,2.036467529817256761e+01,1.987586476106134015e+01,1.939999999999999858e+01,1.893805692250395722e+01,1.849107893012195447e+01,1.806017718628474711e+01,1.764652940382329049e+01,1.725137675665336445e+01,1.687601848778318825e+01,1.652180377561723645e+01,1.619012044427094565e+01,1.588238017426859194e+01,1.559999999999999964e+01,1.534438007871285770e+01,1.511687798455752763e+01,1.491878011098762791e+01,1.475127113166862003e+01,1.461540283399674323e+01,1.451206394693739021e+01,1.444195277654652898e+01,1.440555448429528518e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01,1.440000000000000036e+01
2.424231837098093933e+01,2.366812202098003226e+01,2.310086578464105855e+01,2.254107362128077341e+01,2.198931558734832237e+01,2.144621178670023198e+01,2.091243649123650172e+01,2.038872237291979062e+01,1.987586476106134015e+01,1.937472580451139947e+01,1.888623837612985312e+01,1.841140950606444093e+01,1.795132307101624036e+01,1.750714140001159791e+01,1.708010538609173778e+01,1.667153262300739769e+01,1.628281302478168158e+01,1.591540134586621136e+01,1.557080601638848982e+01,1.525057375969835327e+01,1.495626958836995435e+01,1.468945199794736922e+01,1.445164350515193163e+01,1.424429710445552288e+01,1.406875971789979651e+01,1.392623423614582023e+01,1.381774221788784018e+01,1.374408963882293655e+01,1.370583817210753352e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01,1.369999999999999929e+01
